Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:14:11,54.0,50.0,55.0,48.0,46.0,55.0,42.0,38.0,35.9,35.9,2338,1626,2800,2800,2460,616,2800,2800,2800,14.1,2.9,0.0,99.5,2.0,0.0,3.4,2.9,2.0,7.2,4.2,0.8,2.3,
2026-04-22_23:14:13,55.0,50.0,55.0,48.0,46.0,54.0,42.0,39.0,35.9,35.9,1715,2800,712,2800,2407,953,1177,1859,1010,14.1,1.5,0.5,100.0,2.4,1.0,3.4,3.8,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:14:15,54.0,50.0,55.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2415,1658,2800,2800,2800,864,2800,2800,2800,13.8,1.5,0.0,100.0,2.0,0.5,1.5,2.9,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:14:17,54.0,50.0,56.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,2613,1307,2800,2799,2800,2800,2800,2800,2800,14.2,0.5,1.0,100.0,2.4,2.4,3.4,3.4,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:14:19,54.0,50.0,55.0,48.0,47.0,55.0,42.0,38.0,35.9,35.9,2581,1857,2800,2799,2800,2800,2800,1992,2800,13.9,3.4,0.0,100.0,2.0,1.5,3.9,0.5,0.0,7.2,4.2,0.8,2.3,
2026-04-22_23:14:21,54.0,50.0,55.0,48.0,47.0,54.0,42.0,38.0,35.9,35.9,2152,1510,2800,1403,1342,2800,2032,2528,2800,14.2,2.0,1.0,100.0,2.4,1.0,4.4,1.0,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:14:23,54.0,50.0,54.0,48.0,45.0,55.0,42.0,38.0,35.9,35.9,2339,947,970,2800,2800,2800,2800,2800,2800,14.2,1.0,0.5,100.0,2.5,1.9,3.4,3.4,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:14:26,54.0,50.0,54.0,48.0,46.0,55.0,43.0,38.0,35.9,35.9,2600,1201,2800,2800,2800,2800,2800,2800,2800,13.8,0.5,0.0,100.0,2.4,1.0,2.9,3.4,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:14:28,54.0,50.0,54.0,48.0,47.0,55.0,43.0,41.0,35.9,35.9,2123,2365,913,2800,2800,1409,1102,2800,2800,14.1,0.0,0.5,100.0,2.4,0.5,4.8,3.4,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:14:30,54.0,50.0,52.0,48.0,47.0,52.0,42.0,39.0,35.9,35.9,1668,956,2800,1400,1300,2800,1584,1318,1188,14.3,2.4,1.5,100.0,2.4,0.0,2.4,3.9,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:14:32,54.0,50.0,55.0,47.0,47.0,54.0,42.0,39.0,35.9,35.9,2538,785,2800,2767,2757,2800,2800,2800,2800,14.2,2.0,0.5,100.0,3.4,0.5,2.9,2.9,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:14:34,54.0,50.0,56.0,48.0,46.0,56.0,43.0,39.0,35.9,35.9,2052,1037,2800,2799,812,572,2800,2800,2800,14.0,1.5,0.0,100.0,2.4,0.0,3.4,3.4,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:14:36,54.0,50.0,55.0,47.0,47.0,55.0,41.0,39.0,35.9,36.9,1774,1112,558,2800,2014,2800,400,1992,2520,13.9,2.4,0.5,100.0,2.4,0.0,2.9,3.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:14:38,54.0,50.0,54.0,48.0,47.0,54.0,41.0,39.0,36.9,35.9,1938,423,2800,1400,1300,2800,1183,2800,2800,14.2,1.0,0.5,100.0,3.4,0.5,3.9,3.4,1.0,7.2,4.3,0.7,2.3,
